고객ID,연도,월,추천요금제,일반 주택용_요금원,제주 TOU(3kW)_요금원,구독 기본형_요금원,구독 프리미엄형_요금원
M0998,2025,7,일반 주택용,81720.96302930001,108973.8162415,95859.90000000001,249900
M0998,2025,8,일반 주택용,95962.7653327,117788.88724329999,111506.1,249900
M0998,2025,9,일반 주택용,39798.972217200004,53493.1284804,84900,249900
M0998,2025,10,일반 주택용,23982.695239999994,41609.58359459999,84900,249900
M0998,2025,11,일반 주택용,20146.612640000003,41095.599692,84900,249900
M0998,2025,12,일반 주택용,64406.4277962,83039.1955449,84900,249900
M0999,2024,1,구독 기본형,159369.3214337,140933.4100433,135494.1,249900
M0999,2024,2,구독 기본형,119713.13684819998,117570.86312019998,101142.59999999998,249900
M0999,2024,3,구독 기본형,106468.89588999999,93344.1291034,89670.0,249900
M0999,2024,4,구독 기본형,99114.29359439999,89417.0232214,84900,249900
M0999,2024,5,일반 주택용,76730.1085572,81401.9957702,84900,249900
M0999,2024,6,구독 기본형,102711.59318209997,107503.07786049998,86415.29999999997,249900
M0999,2024,7,일반 주택용,120143.84593189998,143153.93927029998,138071.69999999998,249900
M0999,2024,8,일반 주택용,137523.79280850006,156200.92660270006,157165.50000000006,249900
M0999,2024,9,제주 TOU(3kW),140169.63966389996,110320.6480726,118862.69999999998,249900
M0999,2024,10,제주 TOU(3kW),87393.5455491,83967.59526680001,84900,249900
M0999,2024,11,구독 기본형,109276.9160168,112051.22171319998,92102.4,249900
M0999,2024,12,구독 기본형,131481.33170620003,125375.2468332,111336.60000000002,249900
M0999,2025,1,구독 기본형,106433.22419869997,108972.98812189998,89639.09999999998,249900
M0999,2025,2,일반 주택용,68654.5968192,87498.72519080002,84900,249900
M0999,2025,3,제주 TOU(3kW),125165.3643835,102161.5735672,105865.5,249900
M0999,2025,4,제주 TOU(3kW),83732.1754479,81706.0930532,84900,249900
M0999,2025,5,제주 TOU(3kW),84489.5928156,81732.66433220002,84900,249900
M0999,2025,6,구독 기본형,119314.86068320001,114879.4034192,100797.6,249900
M0999,2025,7,일반 주택용,144656.16298839997,158273.83719979995,165001.19999999995,249900
M0999,2025,8,일반 주택용,142660.27900950002,157695.77647250003,162808.5,249900
M0999,2025,9,제주 TOU(3kW),138243.36833370003,108365.81450520003,117194.1,249900
M0999,2025,10,구독 기본형,97189.40757260002,88484.6669406,84900,249900
M0999,2025,11,구독 기본형,114445.50165719999,112652.82107519999,96579.59999999999,249900
M0999,2025,12,구독 기본형,150874.6103249,133261.85229629994,128135.69999999998,249900
M1000,2024,1,제주 TOU(3kW),165544.33362669995,138994.39775269997,140843.09999999998,249900
M1000,2024,2,구독 기본형,148106.76414170003,130568.89165670001,125738.10000000002,249900
M1000,2024,3,제주 TOU(3kW),161081.5626161,117261.0267024,136977.3,249900
M1000,2024,4,제주 TOU(3kW),122851.20670130003,99087.05468060002,103860.90000000002,249900
M1000,2024,5,제주 TOU(3kW),139601.31689279992,108259.24132799996,118370.39999999994,249900
M1000,2024,6,제주 TOU(3kW),164359.89494469998,137889.7605883,139817.09999999998,249900
M1000,2024,7,제주 TOU(3kW),205436.00486219997,198851.81841419998,231774.59999999998,249900
M1000,2024,8,제주 TOU(3kW),217013.44268589996,207391.4710147,244493.69999999995,249900
M1000,2024,9,제주 TOU(3kW),223942.35555580002,147681.0472172,191429.40000000002,249900
M1000,2024,10,제주 TOU(3kW),146209.930615,110942.71961500001,124095.0,249900
M1000,2024,11,구독 기본형,154924.5594323,134197.3495261,131643.90000000002,249900
M1000,2024,12,구독 기본형,159021.26269819998,136500.2866836,135192.59999999998,249900
M1000,2025,1,제주 TOU(3kW),175474.2242379,145078.42723569996,149444.69999999995,249900
M1000,2025,2,구독 기본형,155360.93157830002,134479.0927641,132021.90000000002,249900
M1000,2025,3,제주 TOU(3kW),194191.81868449997,132516.5422896,165658.5,249900
M1000,2025,4,제주 TOU(3kW),163068.4411888,118377.9470398,138698.4,249900
M1000,2025,5,제주 TOU(3kW),164749.16660509998,119258.95449579999,140154.3,249900
M1000,2025,6,제주 TOU(3kW),225945.16517509997,175195.67627029997,193164.3,249900
M1000,2025,7,제주 TOU(3kW),202214.84637059996,198587.69469419995,228235.79999999996,249900
M1000,2025,8,제주 TOU(3kW),220720.39644339998,212551.47263419998,248566.19999999995,249900
M1000,2025,9,제주 TOU(3kW),238208.60778609998,154747.0712452,203787.3,249900
M1000,2025,10,제주 TOU(3kW),221330.35656760007,146110.45956640004,189166.80000000005,249900
M1000,2025,11,구독 기본형,151080.32862230006,131767.99779290002,128313.90000000005,249900
M1000,2025,12,제주 TOU(3kW),172139.44059199997,141897.93868039997,146555.99999999997,249900
M1001,2024,1,구독 기본형,130563.2185641,124441.8531489,110541.3,249900
M1001,2024,2,구독 기본형,130267.80154779997,122903.31410979998,110285.39999999998,249900
M1001,2024,3,제주 TOU(3kW),140655.53658520003,109542.94166199998,119283.60000000002,249900
M1001,2024,4,제주 TOU(3kW),134597.23662490002,107078.63624919999,114035.70000000001,249900
M1001,2024,5,제주 TOU(3kW),157478.37546769992,119315.83666519997,133856.09999999992,249900
M1001,2024,6,제주 TOU(3kW),202126.8651996999,168223.70084309994,172532.09999999992,249900
M1001,2024,7,제주 TOU(3kW),257570.93019420005,247191.7073878,289050.6000000001,289050.60000000003
M1001,2024,8,제주 TOU(3kW),297751.30513240007,276797.1316264,333193.20000000007,333193.20000000007
M1001,2024,9,제주 TOU(3kW),339837.6026269,211946.63337260002,291821.7,291821.7
M1001,2024,10,제주 TOU(3kW),173115.0440327,127112.36879460001,147401.1,249900
M1001,2024,11,구독 기본형,121995.4324372,119966.679616,103119.59999999999,249900
M1001,2024,12,구독 기본형,108240.70533359997,110078.66607079995,91204.79999999997,249900
M1001,2025,1,구독 기본형,129998.0127369,124008.58498629999,110051.69999999998,249900
M1001,2025,2,구독 기본형,110865.51842449993,112644.97659169995,93478.49999999994,249900
M1001,2025,3,제주 TOU(3kW),140349.72975590004,110628.55033300002,119018.70000000004,249900
M1001,2025,4,제주 TOU(3kW),142361.89020690005,111098.0479392,120761.70000000004,249900
M1001,2025,5,제주 TOU(3kW),139141.39450400005,109729.67000940004,117972.00000000003,249900
M1001,2025,6,제주 TOU(3kW),218532.7262538,177347.50504239998,186743.39999999997,249900
M1001,2025,7,제주 TOU(3kW),224128.60932350007,222512.67051650002,252310.50000000006,252310.50000000006
M1001,2025,8,제주 TOU(3kW),276145.0213641,261989.33290529996,309456.3,309456.3
M1001,2025,9,제주 TOU(3kW),304891.12027430005,190537.57178680002,261549.90000000002,261549.90000000002
M1001,2025,10,제주 TOU(3kW),175807.73723520004,126541.28047820003,149733.60000000003,249900
M1001,2025,11,구독 기본형,117723.14133160003,114823.50128899998,99418.80000000002,249900
M1001,2025,12,구독 기본형,112648.0640082,112136.6985774,95022.59999999999,249900
M1002,2024,1,일반 주택용,54833.1129976,76932.4868774,84900,249900
M1002,2024,2,일반 주택용,48874.30921800001,72578.09111700002,84900,249900
M1002,2024,3,일반 주택용,55144.6212072,67189.5421246,84900,249900
M1002,2024,4,일반 주택용,50650.72831699999,63926.10625659999,84900,249900
M1002,2024,5,일반 주택용,46722.7742548,60880.2589262,84900,249900
M1002,2024,6,일반 주택용,50206.442151599986,73583.34558959998,84900,249900
M1002,2024,7,일반 주택용,98183.9337941,125720.4190963,113946.3,249900
M1002,2024,8,일반 주택용,101219.94940189997,127558.12941409997,117281.69999999995,249900
M1002,2024,9,구독 기본형,105854.16528749999,92687.129577,89137.49999999999,249900
M1002,2024,10,일반 주택용,58006.96566419998,69102.91516519999,84900,249900
M1002,2024,11,일반 주택용,47787.658297400005,71309.94822910002,84900,249900
M1002,2024,12,일반 주택용,45881.36349300001,69273.82257390002,84900,249900
M1002,2025,1,일반 주택용,50425.3202026,74717.22626269999,84900,249900
M1002,2025,2,일반 주택용,48292.649866999986,72312.53396569999,84900,249900
M1002,2025,3,일반 주택용,52700.44266200001,65273.7113224,84900,249900
M1002,2025,4,일반 주택용,51704.72892060001,64897.365225,84900,249900
M1002,2025,5,일반 주택용,51937.63451520001,64710.61230900001,84900,249900
M1002,2025,6,일반 주택용,56720.54317440001,78838.1911338,84900,249900
M1002,2025,7,일반 주택용,100593.79507660001,126732.4703932,116593.80000000002,249900
M1002,2025,8,일반 주택용,102514.85730010002,127539.1908553,118704.30000000002,249900
M1002,2025,9,제주 TOU(3kW),144143.74313639998,110896.59420980002,122305.19999999998,249900
M1002,2025,10,제주 TOU(3kW),84068.80538909994,81754.6550324,84900,249900
M1002,2025,11,일반 주택용,51904.5004898,75259.3723175,84900,249900
M1002,2025,12,일반 주택용,48687.839629800015,72162.06887190002,84900,249900
M1003,2024,1,구독 기본형,151763.63199059997,136557.34646819998,128905.79999999997,249900
M1003,2024,2,제주 TOU(3kW),176200.81849370003,149585.8245161,150074.10000000003,249900
M1003,2024,3,제주 TOU(3kW),192018.61613200002,135176.04906120003,163776.00000000003,249900
M1003,2024,4,제주 TOU(3kW),176444.28644499998,127985.15636340002,150284.99999999997,249900
M1003,2024,5,제주 TOU(3kW),182103.27125900003,129819.5738126,155187.00000000003,249900
M1003,2024,6,제주 TOU(3kW),188409.88775,154937.5612932,160650.0,249900
M1003,2024,7,제주 TOU(3kW),253525.09396059997,240572.80257779997,284605.8,284605.8
M1003,2024,8,제주 TOU(3kW),262767.76532929996,245153.4256689,294759.89999999997,294759.89999999997
M1003,2024,9,제주 TOU(3kW),362040.9793350001,215789.02739800006,311055.0000000001,311055.0000000001
M1003,2024,10,제주 TOU(3kW),257313.3959305001,164515.66741960004,220336.50000000006,249900
M1003,2024,11,제주 TOU(3kW),236243.54782070007,182262.13937750005,202085.10000000006,249900
M1003,2024,12,제주 TOU(3kW),223335.93680370002,177228.1826777,190904.10000000003,249900
M1003,2025,1,제주 TOU(3kW),240495.05930029997,185381.44208849999,205767.89999999997,249900
M1003,2025,2,구독 기본형,164243.18271200004,141118.268585,139716.0,249900
M1003,2025,3,제주 TOU(3kW),211929.3074381,144295.093376,181023.30000000002,249900
M1003,2025,4,제주 TOU(3kW),187486.57970139998,132288.1665588,159850.19999999998,249900
M1003,2025,5,제주 TOU(3kW),207829.48722829993,142497.17787899997,177471.89999999997,249900
M1003,2025,6,제주 TOU(3kW),278026.8734544,209063.7937444,238279.2,249900
M1003,2025,7,제주 TOU(3kW),310493.1223905,283174.9674173,347191.49999999994,347191.49999999994
M1003,2025,8,제주 TOU(3kW),247670.70120869996,235736.93900609994,278174.1,278174.1
M1003,2025,9,제주 TOU(3kW),324490.80984460004,199479.46274619998,278527.8,278527.8
M1003,2025,10,제주 TOU(3kW),249848.6616171,164098.53789700003,213870.3,249900
M1003,2025,11,제주 TOU(3kW),184553.88181860006,153683.16904500002,157309.80000000005,249900
M1003,2025,12,제주 TOU(3kW),222644.66791210003,174417.3443747,190305.30000000005,249900
M1004,2024,1,제주 TOU(3kW),251274.14396070005,193678.97508049998,215105.10000000003,249900
M1004,2024,2,제주 TOU(3kW),275286.73343920003,204232.43332659997,235905.60000000003,249900
M1004,2024,3,제주 TOU(3kW),252558.67117459996,162732.35040439997,216217.79999999996,249900
M1004,2024,4,제주 TOU(3kW),169964.50640400004,121117.54767280004,144672.00000000003,249900
M1004,2024,5,제주 TOU(3kW),121146.93104220003,98278.46418740001,102384.6,249900
M1004,2024,6,제주 TOU(3kW),188475.34357190004,150070.44984330004,160706.7,249900
M1004,2024,7,제주 TOU(3kW),214803.74325270002,204762.5061685,242066.09999999998,249900
M1004,2024,8,제주 TOU(3kW),227456.2659341,214740.0325903,255966.3,255966.3
M1004,2024,9,제주 TOU(3kW),254912.31014619998,162649.7221454,218256.59999999998,249900
M1004,2024,10,제주 TOU(3kW),226053.9118844999,149762.96941899994,193258.4999999999,249900
M1004,2024,11,제주 TOU(3kW),255441.84428210004,192787.07088689998,218715.30000000002,249900
M1004,2024,12,제주 TOU(3kW),305075.0199644001,220488.38343280004,261709.20000000007,261709.20000000007
M1004,2025,1,제주 TOU(3kW),311932.2965443999,224755.6158862,267649.19999999995,267649.2
M1004,2025,2,제주 TOU(3kW),291002.7109101001,212800.98040390006,249519.30000000008,249900
M1004,2025,3,제주 TOU(3kW),212250.00633270005,142274.95308880002,181301.10000000003,249900
M1004,2025,4,제주 TOU(3kW),140542.2876235,107272.86027359997,119185.5,249900
M1004,2025,5,제주 TOU(3kW),137184.9927161,106077.04272340002,116277.3,249900
M1004,2025,6,구독 기본형,145154.3256142,126770.18319420003,123180.59999999999,249900
M1004,2025,7,일반 주택용,145344.85082459997,155678.07219580002,165757.8,249900
M1004,2025,8,제주 TOU(3kW),239078.48758220003,227382.777307,268734.60000000003,268734.60000000003
M1004,2025,9,제주 TOU(3kW),280522.1602099,175742.8062572,240440.69999999998,249900
M1004,2025,10,제주 TOU(3kW),229952.1697221,151262.29122480002,196635.3,249900
M1004,2025,11,제주 TOU(3kW),190989.6783179,155731.1483735,162884.69999999998,249900
M1004,2025,12,제주 TOU(3kW),246768.77471680002,187997.8234162,211202.40000000002,249900
M1005,2024,1,구독 기본형,149738.31110979998,131526.85078540002,127151.4,249900
M1005,2024,2,구독 기본형,139153.16962539995,125322.97634779998,117982.19999999997,249900
M1005,2024,3,제주 TOU(3kW),140492.07019399997,108743.4257728,119141.99999999997,249900
M1005,2024,4,제주 TOU(3kW),131504.88194899997,103751.27942060001,111356.99999999999,249900
M1005,2024,5,제주 TOU(3kW),139506.7695945,107243.04323459999,118288.49999999999,249900
M1005,2024,6,제주 TOU(3kW),161269.61823139997,136047.1042056,137140.19999999995,249900
M1005,2024,7,제주 TOU(3kW),190081.9798954999,189996.37027069993,214906.49999999994,249900
M1005,2024,8,제주 TOU(3kW),219331.82481490006,212689.33820610004,247040.70000000004,249900
M1005,2024,9,제주 TOU(3kW),254025.020116,163266.65344079997,217487.99999999997,249900
M1005,2024,10,제주 TOU(3kW),181181.6948459,127888.29544680001,154388.7,249900
M1005,2024,11,구독 기본형,117994.31545089997,113527.40992809998,99653.69999999998,249900
M1005,2024,12,구독 기본형,135314.48004900003,123986.65706,114657.00000000001,249900
M1005,2025,1,구독 기본형,146595.73900439998,130323.94417979995,124429.19999999997,249900
M1005,2025,2,구독 기본형,124139.19718620005,117141.40602080003,104976.60000000003,249900
M1005,2025,3,제주 TOU(3kW),118750.6938373,97851.25590379999,100308.9,249900
M1005,2025,4,구독 기본형,108832.92467459997,92526.30239439999,91717.79999999996,249900
M1005,2025,5,일반 주택용,66051.0363562,71676.64483979999,84900,249900
M1005,2025,6,구독 기본형,91784.97317710001,95263.1990163,84900,249900
M1005,2025,7,일반 주택용,95064.08505160002,116779.5907852,110518.80000000002,249900
M1005,2025,8,일반 주택용,143868.89612410002,153620.84853710004,164136.30000000005,249900
M1005,2025,9,제주 TOU(3kW),200805.62731319995,137678.89268979998,171387.59999999998,249900
M1005,2025,10,제주 TOU(3kW),162165.91276619994,118945.36539339996,137916.59999999998,249900
M1005,2025,11,구독 기본형,109017.51701890002,108189.8655747,91877.70000000003,249900
M1005,2025,12,구독 기본형,107958.7950742,106640.596594,90960.6,249900
M1006,2024,1,일반 주택용,57658.93747039999,76344.7153546,84900,249900
M1006,2024,2,일반 주택용,48675.26321139999,68472.6779443,84900,249900
M1006,2024,3,제주 TOU(3kW),91949.82487670002,83657.3344208,84900,249900
M1006,2024,4,제주 TOU(3kW),91076.04160339996,81628.3075132,84900,249900
M1006,2024,5,제주 TOU(3kW),166282.35667679997,116117.97033340002,141482.4,249900
M1006,2024,6,구독 기본형,126611.62635309997,115231.47044289998,107118.29999999997,249900
M1006,2024,7,일반 주택용,178710.71150729997,179357.7974909,202413.89999999997,249900
M1006,2024,8,일반 주택용,134641.24372090003,146049.37425050003,153998.7,249900
M1006,2024,9,제주 TOU(3kW),171201.24047809996,121353.72607540002,145743.3,249900
M1006,2024,10,구독 기본형,95937.08877899998,84932.4258272,84900,249900
M1006,2024,11,일반 주택용,62783.8279684,81314.00885159998,84900,249900
M1006,2024,12,구독 기본형,137553.1384234,118717.62078259999,116596.2,249900
M1006,2025,1,구독 기본형,88036.32864669997,92886.27892949997,84900,249900
M1006,2025,2,일반 주택용,58219.31365179999,75541.8499087,84900,249900
M1006,2025,3,일반 주택용,47284.6015614,59782.83163159999,84900,249900
M1006,2025,4,일반 주택용,62671.60761960002,68892.6699342,84900,249900
M1006,2025,5,제주 TOU(3kW),108241.39798780002,89958.2194406,91205.40000000002,249900
M1006,2025,6,제주 TOU(3kW),159668.20172100005,135034.4031932,135753.00000000003,249900
M1006,2025,7,일반 주택용,131036.41892880005,147340.21153740003,150038.40000000005,249900
M1006,2025,8,일반 주택용,117274.6773772,136023.8821452,134919.59999999998,249900
M1006,2025,9,제주 TOU(3kW),138929.09599170001,107493.04181280002,117788.10000000002,249900
M1006,2025,10,제주 TOU(3kW),122725.14363690001,98507.732953,103751.70000000001,249900
M1006,2025,11,일반 주택용,69558.64781879999,85955.5572246,84900,249900
M1006,2025,12,구독 기본형,125553.59706259999,111465.28855279998,106201.79999999999,249900
M1007,2024,1,제주 TOU(3kW),331821.51557030005,206628.79427610003,284877.9,284877.9
M1007,2024,2,제주 TOU(3kW),288544.13482720003,189936.49129560002,247389.6,249900
M1007,2024,3,제주 TOU(3kW),298127.0056842,169159.82254359996,255690.59999999998,255690.59999999998
M1007,2024,4,제주 TOU(3kW),206011.61628039996,129717.42749140001,175897.19999999998,249900
M1007,2024,5,제주 TOU(3kW),198844.03061880005,125407.22365500004,169688.40000000005,249900
M1007,2024,6,제주 TOU(3kW),189922.29819570002,139207.5695773,161960.10000000003,249900
M1007,2024,7,제주 TOU(3kW),183392.80573390002,171430.93029089997,207557.7,249900
M1007,2024,8,제주 TOU(3kW),201520.9701645,182194.40442349997,227473.5,249900
M1007,2024,9,제주 TOU(3kW),239463.35086939993,150036.53018619996,204874.19999999992,249900
M1007,2024,10,제주 TOU(3kW),310164.29669890006,174857.0888428,266117.70000000007,266117.70000000007
M1007,2024,11,제주 TOU(3kW),290411.87687750004,187426.3937315,249007.50000000003,249900
M1007,2024,12,제주 TOU(3kW),363142.6458401,229160.2917373,312009.3,312009.3
M1007,2025,1,제주 TOU(3kW),276232.8990764,181411.22045479997,236725.19999999995,249900
M1007,2025,2,제주 TOU(3kW),298617.05853070004,194663.10754449997,256115.10000000003,256115.10000000003
M1007,2025,3,제주 TOU(3kW),308249.80049009994,172375.56377159996,264459.3,264459.3
M1007,2025,4,제주 TOU(3kW),234832.26488819998,141295.784609,200862.59999999998,249900
M1007,2025,5,제주 TOU(3kW),227903.99125269998,137490.13867259998,194861.09999999998,249900
M1007,2025,6,제주 TOU(3kW),151937.8345219,117836.76873989998,129056.69999999998,249900
M1007,2025,7,제주 TOU(3kW),236895.27614269996,195876.92328469997,266336.1,266336.0999999999
M1007,2025,8,제주 TOU(3kW),215929.89259310003,186053.0585795,243303.3,249900
M1007,2025,9,제주 TOU(3kW),207721.08684599993,131642.30584959994,177377.99999999994,249900
M1007,2025,10,제주 TOU(3kW),187759.13912910002,120333.045903,160086.30000000005,249900
M1007,2025,11,구독 기본형,118346.5301116,102568.2659428,99958.8,249900
M1007,2025,12,제주 TOU(3kW),154330.95478290002,121979.28534470001,131129.7,249900
M1008,2024,1,구독 기본형,115191.83655770001,114202.8072787,97226.1,249900
M1008,2024,2,일반 주택용,84718.51502870001,95812.5154959,84900,249900
M1008,2024,3,제주 TOU(3kW),132274.42076519996,104468.38704119998,112023.59999999998,249900
M1008,2024,4,제주 TOU(3kW),115333.48434160001,95893.96119380002,97348.80000000002,249900
M1008,2024,5,구독 기본형,109605.23410759999,93565.7435104,92386.79999999999,249900
M1008,2024,6,구독 기본형,137716.9511417,127702.77535609998,116738.09999999998,249900
M1008,2024,7,일반 주택용,127689.64727120001,147785.2464816,146361.60000000003,249900
M1008,2024,8,일반 주택용,137935.0393911,155587.09455729998,157617.3,249900
M1008,2024,9,제주 TOU(3kW),160650.03904950005,119206.778453,136603.50000000006,249900
M1008,2024,10,제주 TOU(3kW),133367.42909280004,105088.58731280002,112970.40000000002,249900
M1008,2024,11,구독 기본형,122720.64138459998,114793.94796799996,103747.79999999997,249900
M1008,2024,12,구독 기본형,132249.8315411,121029.83653110001,112002.3,249900
M1008,2025,1,구독 기본형,134343.03253350002,123041.30252469999,113815.5,249900
M1008,2025,2,구독 기본형,160250.37757610006,137792.8904303,136257.30000000005,249900
M1008,2025,3,제주 TOU(3kW),181318.4940503999,127388.64473019996,154507.1999999999,249900
M1008,2025,4,제주 TOU(3kW),158551.64315060002,115523.77175500001,134785.80000000002,249900
M1008,2025,5,제주 TOU(3kW),181159.18358440005,127051.61808500002,154369.2,249900
M1008,2025,6,제주 TOU(3kW),192389.186129,154438.2615244,164097.0,249900
M1008,2025,7,일반 주택용,147105.34665329996,158627.09185609999,167691.89999999997,249900
M1008,2025,8,일반 주택용,141726.64549959998,153371.88668619998,161782.8,249900
M1008,2025,9,제주 TOU(3kW),182081.45265170003,127600.4021698,155168.10000000003,249900
M1008,2025,10,제주 TOU(3kW),146387.9427444,110807.9223006,124249.2,249900
M1008,2025,11,구독 기본형,103041.9892355,102812.76645149999,86701.5,249900
M1008,2025,12,구독 기본형,100929.7402526,101655.95132839998,84900,249900
M1010,2024,1,일반 주택용,64816.12881099997,84774.0260899,84900,249900
M1010,2024,2,일반 주택용,68477.31769059999,87703.64681189999,84900,249900
M1010,2024,3,일반 주택용,69740.52217720001,76657.9018926,84900,249900
M1010,2024,4,구독 기본형,99630.32097340001,89762.212953,84900,249900
M1010,2024,5,일반 주택용,73974.90551079997,80070.25255319999,84900,249900
M1010,2024,6,구독 기본형,94920.96506759997,102254.398246,84900,249900
M1010,2024,7,일반 주택용,104645.91196850005,130904.91594810002,121045.50000000003,249900
M1010,2024,8,일반 주택용,136438.331211,154489.52018920003,155973.00000000003,249900
M1010,2024,9,제주 TOU(3kW),139931.71294620004,109383.47679700001,118656.60000000005,249900
M1010,2024,10,구독 기본형,92683.6920016,85773.2016372,84900,249900
M1010,2024,11,일반 주택용,72275.3960474,90529.83508029999,84900,249900
M1010,2024,12,구독 기본형,85562.86049850001,95891.43164230001,84900,249900
M1010,2025,1,일반 주택용,66651.80218899998,85609.14638849997,84900,249900
M1010,2025,2,일반 주택용,72719.6822128,91260.25223279999,84900,249900
M1010,2025,3,일반 주택용,76750.66616420004,81229.54516040003,84900,249900
M1010,2025,4,구독 기본형,104538.8149617,92646.33465639998,87998.1,249900
M1010,2025,5,제주 TOU(3kW),88783.70252849995,83738.18742939997,84900,249900
M1010,2025,6,구독 기본형,113034.56505179999,111789.3646156,95357.39999999998,249900
M1010,2025,7,일반 주택용,139969.9726803,153680.1294133,159852.9,249900
M1010,2025,8,일반 주택용,140774.98923109996,154198.5124477,160737.29999999993,249900
M1010,2025,9,제주 TOU(3kW),147611.51638870005,112132.91275900003,125309.10000000003,249900
M1010,2025,10,구독 기본형,99827.38109329998,89284.2664532,84900,249900
M1010,2025,11,구독 기본형,86481.66629480002,96090.95448259999,84900,249900
M1010,2025,12,일반 주택용,72275.63790160001,90731.0303886,84900,249900
M1011,2024,1,구독 기본형,90991.53779100002,100830.73037240002,84900,249900
M1011,2024,2,일반 주택용,70891.26446079998,90811.97806519999,84900,249900
M1011,2024,3,일반 주택용,74748.35524239998,81023.7935038,84900,249900
M1011,2024,4,일반 주택용,57393.86526720001,68038.75285340002,84900,249900
M1011,2024,5,일반 주택용,55194.6850266,66673.5528382,84900,249900
M1011,2024,6,일반 주택용,69597.3444908,89589.48081859999,84900,249900
M1011,2024,7,일반 주택용,124583.45213369999,143234.17580989999,142949.09999999998,249900
M1011,2024,8,일반 주택용,160263.05271969998,172761.69707509998,182147.09999999998,249900
M1011,2024,9,제주 TOU(3kW),145130.08271719998,112624.7991218,123159.59999999998,249900
M1011,2024,10,일반 주택용,73663.15544700001,80351.13250920002,84900,249900
M1011,2024,11,일반 주택용,59734.77206900001,81974.6633517,84900,249900
M1011,2024,12,구독 기본형,94767.88848940001,104183.42261180001,84900,249900
M1011,2025,1,구독 기본형,94792.82404059992,102576.39837479996,84900,249900
M1011,2025,2,일반 주택용,65989.84724360002,87342.14702360002,84900,249900
M1011,2025,3,일반 주택용,74328.254497,80572.37162520002,84900,249900
M1011,2025,4,제주 TOU(3kW),87915.11416169997,84784.52330599999,84900,249900
M1011,2025,5,일반 주택용,74126.06438579998,80407.4822838,84900,249900
M1011,2025,6,구독 기본형,127265.49191790001,121518.80013210002,107684.70000000001,249900
M1011,2025,7,일반 주택용,165523.51365410004,174335.8167439,187926.30000000005,249900
M1011,2025,8,일반 주택용,192302.32914060002,192427.94050340005,217345.80000000002,249900
M1011,2025,9,제주 TOU(3kW),208191.0527207,143250.3567124,177785.10000000003,249900
M1011,2025,10,제주 TOU(3kW),139481.14138910003,108841.81309820001,118266.30000000003,249900
M1011,2025,11,일반 주택용,64891.8291756,86562.11538660001,84900,249900
M1011,2025,12,구독 기본형,97986.99888389999,104805.07412130001,84900,249900
M1012,2024,1,일반 주택용,75591.45898359998,94780.1067472,84900,249900
M1012,2024,2,일반 주택용,60850.92920199999,83499.99530319999,84900,249900
M1012,2024,3,일반 주택용,59146.09894619999,69728.41842259999,84900,249900
M1012,2024,4,일반 주택용,55433.6369762,67066.82106599999,84900,249900
M1012,2024,5,일반 주택용,59124.090214,69684.43679680002,84900,249900
M1012,2024,6,일반 주택용,66337.14987479999,87481.212287,84900,249900
M1012,2024,7,일반 주택용,126809.808965,151283.72090440002,145395.0,249900
M1012,2024,8,일반 주택용,129235.78150140004,155218.20119820003,148060.20000000004,249900
M1012,2024,9,제주 TOU(3kW),141199.2701322,113459.52857680002,119754.6,249900
M1012,2024,10,구독 기본형,86074.73195229999,84905.02733020003,84900,249900
M1012,2024,11,일반 주택용,62505.93749259998,84843.0688147,84900,249900
M1012,2024,12,일반 주택용,60925.90400400001,82714.63070220001,84900,249900
M1012,2025,1,일반 주택용,73356.9680298,94346.5456773,84900,249900
M1012,2025,2,일반 주택용,64651.667954999975,86350.35738349997,84900,249900
M1012,2025,3,일반 주택용,73275.70501859997,80335.13023619998,84900,249900
M1012,2025,4,일반 주택용,65481.953423600025,74459.88156040003,84900,249900
M1012,2025,5,일반 주택용,65457.042441,74755.40958619998,84900,249900
M1012,2025,6,구독 기본형,93055.9936341,105659.30157790001,84900,249900
M1012,2025,7,일반 주택용,121225.21144789993,151040.01470529992,139259.69999999992,249900
M1012,2025,8,일반 주택용,127821.54109549995,154362.66518189994,146506.49999999994,249900
M1012,2025,9,제주 TOU(3kW),126787.2141928,107129.603021,107270.4,249900
M1012,2025,10,구독 기본형,106638.596169,96298.06823139997,89817.0,249900
M1012,2025,11,일반 주택용,64996.0683358,86609.36565050001,84900,249900
M1012,2025,12,일반 주택용,72144.55292520003,92511.1223806,84900,249900
M1013,2024,1,제주 TOU(3kW),240341.63639500007,183381.48197600004,205635.00000000006,249900
M1013,2024,2,제주 TOU(3kW),213686.22481640003,167879.063905,182545.2,249900
M1013,2024,3,제주 TOU(3kW),255738.99293389995,163736.2991348,218972.69999999995,249900
M1013,2024,4,제주 TOU(3kW),229088.0836076,151474.7834684,195886.8,249900
M1013,2024,5,제주 TOU(3kW),233198.98628460002,151774.3278968,199447.8,249900
M1013,2024,6,제주 TOU(3kW),328705.26432450005,234528.44856630007,282178.5,282178.5
M1013,2024,7,제주 TOU(3kW),633854.9995428,517480.3017649999,702440.3999999999,702440.3999999999
M1013,2024,8,제주 TOU(3kW),669062.7315399997,537032.0168611998,741119.9999999998,741119.9999999998
M1013,2024,9,제주 TOU(3kW),514291.2210744002,285909.00326240005,442939.2000000001,442939.2000000001
